ItemCode;Descrizione;DescrizioneLunga;Brand;MacroCategoria;Quantita;CostoBase;RicaricoPct;PrezzoVendita;S;L;XL
120457;Carta igienica interfogliata Papernet 2 veli - 224 strappi 11x21 cm - bianco Conf. 40 pezzi bianco - 421345;La carta igienica interfogliata permette di prendere un foglio alla volta ed è quindi la migliore risposta per ridurre gli sprechi, senza rinunciare alla qualità. Pura Cellulosa. Colore: bianco. Goffratura ad Onda, 2 veli. Ogni fascetta contiene 224 strappi. Altezza strappo (cm): 21. Lunghezza strappo (cm): 11. Dimensione piegato (cm): 11 x 10,5. Certificazione Eco Label. Prodotto FSC. Confezione da 40 fascette.;;Igiene e pulizia;21;24.39;30.0;31.71;https://asset.pbs-holding.com/asset/S/553/2203553.jpg;https://asset.pbs-holding.com/asset/L/553/2203553.jpg;https://asset.pbs-holding.com/asset/XL/553/2203553.jpg
120460;Asciugamani interfogliati piegati a V Papernet 2 veli - 21x22 cm - bianco Conf. 15 fascette da 210 pezzi- 404283;"Gli asciugamani piegati Papernet riducono i costi di utilizzo perché i singoli fogli interfogliati consentono di prendere un foglio alla volta, senza sprechi. 
Materiale: pura cellulosa. Goffratura: Onda. Veli: 2. Numero strappi: 210. Altezza strappo (cm): 21.00. Lunghezza strappo (cm): 22. Certificazione Eco Label. Dimensione da piegato 22x10,5 cm.";;Igiene e pulizia;59;26.89;30.0;34.96;https://asset.pbs-holding.com/asset/S/555/2203555.jpg;https://asset.pbs-holding.com/asset/L/555/2203555.jpg;https://asset.pbs-holding.com/asset/XL/555/2203555.jpg
120461;Asciugamani interfogliati piegati a Z Papernet Dissolve Tech - 2 veli 24x20,3 cm Conf. 20 fascette da 200 pz - 416617;"Gli asciugamani piegati Papernet riducono i costi di utilizzo perché i singoli fogli interfogliati consentono di prendere un foglio alla volta, senza sprechi. Ogni anno, oltre il 50% delle aziende sperimenta problemi e conseguenze associate all'ostruzione dei tubi. Papernet risolve il problema con Dissolve Tech, una gamma di prodotti realizzati con una speciale resistenza temporanea al bagnato. 
Materiale: pura cellulosa. Contatto alimentare: sì. Goffratura: Onda. Veli: 2. Numero strappi: 200. Altezza strappo (cm): 24.00. Lunghezza strappo (cm): 20,3. Dimensione piegato (cm): 20,3 x 8. Certificazione Ecolabel.";;Igiene e pulizia;23;30.89;30.0;40.16;https://asset.pbs-holding.com/asset/S/549/2203549.jpg;https://asset.pbs-holding.com/asset/L/549/2203549.jpg;https://asset.pbs-holding.com/asset/XL/549/2203549.jpg
120462;Asciugamani interfogliati piegati a W Papernet 2 veli - 32x20,3 cm - bianco Conf. 20 fascette da 100 pezzi - 407552;"Grazie all'esclusiva capacità di assorbimento e resistenza dell'asciugamano piegato a W, l'utente finale utilizzerà meno asciugamani per asciugarsi le mani rispetto a un prodotto convenzionale. La particolare piega permette di utilizzare l'asciugamano con piccoli erogatori. Gli asciugamani piegati Papernet riducono i costi di utilizzo perché i singoli fogli interfogliati consentono di prendere un foglio alla volta, senza sprechi. 
Materiale: pura cellulosa (TAD). Contatto alimentare: sì. Colore: bianco. Goffratura: Onda. Veli: 2. Numero strappi: 100. Altezza strappo (cm): 32.00. Lunghezza strappo (cm): 20,3. Dimensione piegato (cm): 20,3 x 8. Tecnologia dry tech. Certificazione Ecolabel.";;Igiene e pulizia;60;23.79;30.0;30.93;https://asset.pbs-holding.com/asset/S/543/2203543.jpg;https://asset.pbs-holding.com/asset/L/543/2203543.jpg;https://asset.pbs-holding.com/asset/XL/543/2203543.jpg
120464;Cuscinetti in feltro per timbri Trodat 9052M - 11x7 cm nero - coperchio in metallo - 151842;Cuscinetti in feltro con coperchio di metallo. Ampio serbatoio di inchiostro per migliaia di impronte nitide ed intense. Inchiostro indelebile in conformità alla norma DIN ISO 14145-2. Il cuscinetto non inchiostrato è adatto anche per inchiostri speciali a base olio e base solvente;;Cancelleria;26;4.51;70.0;7.67;https://asset.pbs-holding.com/asset/S/592/2206592.jpg;https://asset.pbs-holding.com/asset/L/592/2206592.jpg;https://asset.pbs-holding.com/asset/XL/592/2206592.jpg
120465;Cuscinetti in feltro per timbri Trodat 9052M - 11x7 cm blu - coperchio in metallo - 151802;Cuscinetti in feltro con coperchio di metallo. Ampio serbatoio di inchiostro per migliaia di impronte nitide ed intense. Inchiostro indelebile in conformità alla norma DIN ISO 14145-2. Il cuscinetto non inchiostrato è adatto anche per inchiostri speciali a base olio e base solvente;;Cancelleria;32;4.51;70.0;7.67;https://asset.pbs-holding.com/asset/S/576/2206576.jpg;https://asset.pbs-holding.com/asset/L/576/2206576.jpg;https://asset.pbs-holding.com/asset/XL/576/2206576.jpg
120466;Cuscinetti in feltro per timbri Trodat 9052M - 11x7 cm rosso - coperchio in metallo - 151711;Cuscinetti in feltro con coperchio di metallo. Ampio serbatoio di inchiostro per migliaia di impronte nitide ed intense. Inchiostro indelebile in conformità alla norma DIN ISO 14145-2. Il cuscinetto non inchiostrato è adatto anche per inchiostri speciali a base olio e base solvente;;Cancelleria;45;4.51;70.0;7.67;https://asset.pbs-holding.com/asset/S/587/2206587.jpg;https://asset.pbs-holding.com/asset/L/587/2206587.jpg;https://asset.pbs-holding.com/asset/XL/587/2206587.jpg
120467;Cuscinetti in feltro per timbri Trodat 9052M - 11x7 cm neutro non inchiostrato coperchio in metallo - 151844;Cuscinetti in feltro con coperchio di metallo. Ampio serbatoio di inchiostro per migliaia di impronte nitide ed intense. Inchiostro indelebile in conformità alla norma DIN ISO 14145-2. Il cuscinetto non inchiostrato è adatto anche per inchiostri speciali a base olio e base solvente.;;Cancelleria;28;5.47;70.0;9.3;https://asset.pbs-holding.com/asset/S/639/2206639.jpg;https://asset.pbs-holding.com/asset/L/639/2206639.jpg;https://asset.pbs-holding.com/asset/XL/639/2206639.jpg
120468;Cuscinetti in feltro per timbri Trodat 9052M - 11x7 cm verde - coperchio in metallo - 151804;Cuscinetti in feltro con coperchio di metallo. Ampio serbatoio di inchiostro per migliaia di impronte nitide ed intense. Inchiostro indelebile in conformità alla norma DIN ISO 14145-2. Il cuscinetto non inchiostrato è adatto anche per inchiostri speciali a base olio e base solvente;;Cancelleria;47;4.26;70.0;7.24;https://asset.pbs-holding.com/asset/S/709/2206709.jpg;https://asset.pbs-holding.com/asset/L/709/2206709.jpg;https://asset.pbs-holding.com/asset/XL/709/2206709.jpg
120470;Refill BIC Gelocity Illusion Blister 0,7 mm nero Conf. 3 pezzi - 944022;La penna cancellabile BIC Gelocity Illusion scrive, cancella e riscrive. Il calore creato sulla carta cancellando con la gomma situata all?estremità fa svanire l?inchiostro. L?inchiostro nelle cartucce per la penna BIC Gelocity Illusion ha lo stesso potere termosensibile. Se l?inchiostro viene cancellato dal calore o da un?eccessiva esposizione al sole, non ti resta che lasciarlo al fresco e riapparirà. La punta media di 0,7 mm di questi serbatoi è perfetta per qualsiasi uso, come prendere appunti o fare i compiti.;;Scrittura;6;2.43;65.0;4.01;https://asset.pbs-holding.com/asset/S/62/2015062.jpg;https://asset.pbs-holding.com/asset/L/62/2015062.jpg;https://asset.pbs-holding.com/asset/XL/62/2015062.jpg
120471;Refill BIC Gelocity Illusion Blister 0,7 mm rosso Conf. 3 pezzi - 944023;La penna cancellabile BIC Gelocity Illusion scrive, cancella e riscrive. Il calore creato sulla carta cancellando con la gomma situata all?estremità fa svanire l?inchiostro. L?inchiostro nelle cartucce per la penna BIC Gelocity Illusion ha lo stesso potere termosensibile. Se l?inchiostro viene cancellato dal calore o da un?eccessiva esposizione al sole, non ti resta che lasciarlo al fresco e riapparirà. La punta media di 0,7 mm di questi serbatoi è perfetta per qualsiasi uso, come prendere appunti o fare i compiti.;;Scrittura;13;2.43;65.0;4.01;https://asset.pbs-holding.com/asset/S/18/2015018.jpg;https://asset.pbs-holding.com/asset/L/18/2015018.jpg;https://asset.pbs-holding.com/asset/XL/18/2015018.jpg
120474;Mini distributore di carta asciugamani Hylab Sterling - capacità 300 fazzoletti 28,5x14,5x30 cm argento - STE-FO2/SS;"Dispenser di carta asciugamani mini. Versione standard. Altezza d?installazione consigliata 140 cm, dal pavimento alla parte inferiore del distributore. Sistema di erogazione degli asciugamani manuale. 
Capacità supportata: Larghezza max 25 cm - Profondità max 11,5 cm, circa 300 fazzoletti. Peso 0,88 kg. Misure H 30 cm - L 28,5 cm - P 14,5 cm.";;Igiene e pulizia;15;54.33;30.0;70.63;https://asset.pbs-holding.com/asset/S/742/2206742.jpg;https://asset.pbs-holding.com/asset/L/742/2206742.jpg;https://asset.pbs-holding.com/asset/XL/742/2206742.jpg
120475;Mini distributore di carta igienica Hylab Jumbo Ecoline Beeo 22,5x12,5x27 cm bianco - U-TO/2-ECOS;"Distributore mini di carta igienica jumbo versione ECOLINE BEEO. Altezza d?installazione consigliata: 70 cm, dal pavimento alla parte inferiore del distributore. 
Capacità - Ø massimo rotolo 20 cm- Ø minimo anima 4,2 cm, Profondità max 10 cm. Misure: H 27 cm - L 22,5 cm - P 12,5 cm. Materiale: PP e MasterBio. Colore verde opalino. Compatibile con i seguenti codici di carta igienica: 114400, 114387, 114391.";;Igiene e pulizia;10;12.46;30.0;16.2;https://asset.pbs-holding.com/asset/S/741/2206741.jpg;https://asset.pbs-holding.com/asset/L/741/2206741.jpg;https://asset.pbs-holding.com/asset/XL/741/2206741.jpg
120477;Mini distributore di carta igienica jumbo Hylab Ø max rotolo 20 cm - argento STE-TO3/SS;"Distributore mini di carta igienica jumbo. Funzionamento manuale a strappo, sistema di erogazione manuale. Altezza d?installazione consigliata: 70 cm, dal pavimento alla parte inferiore del distributore. Coperchio e supporto ABS cromato argento. 
Peso netto: 0,6 Kg. Dimensioni 23x13,5x24,5 cm. Ø massimo rotolo 20 cm, Ø minimo anima 4,5 cm, larghezza massima 10 cm.";;Igiene e pulizia;6;36.11;30.0;46.94;https://asset.pbs-holding.com/asset/S/724/2206724.jpg;https://asset.pbs-holding.com/asset/L/724/2206724.jpg;https://asset.pbs-holding.com/asset/XL/724/2206724.jpg
120479;Disinfettante e acqua ossigenata Prontodoc 250 ml 4150;Disinfettante e acqua ossigenata. Si usa in tutte le disinfezioni cutanee, per disinfettare e detergere le mani e la cute prima delle iniezioni. Per avere una buona azione disinfettante lasciare a contatto con la pelle per almeno un minuto. Validità: 3 anni.;;Servizi generali;134;2.0;45.0;2.9;https://asset.pbs-holding.com/asset/S/559/2203559.jpg;https://asset.pbs-holding.com/asset/L/559/2203559.jpg;https://asset.pbs-holding.com/asset/XL/559/2203559.jpg
120480;Blocco da disegno Canson per olio e acrilico bianco 290 g/m² A3 - 10 fogli C400110381;Blocco collato sul lato corto con carta di colore bianco naturale con effetto tela da 290 g/m2. Elevata assorbenza e resistenza. Per tecniche pure a olio e acrilico. Formato A3. Blocco da 10 fogli.;;Disegno e didattica;5;8.07;55.0;12.51;https://asset.pbs-holding.com/asset/S/663/2206663.jpg;https://asset.pbs-holding.com/asset/L/663/2206663.jpg;https://asset.pbs-holding.com/asset/XL/663/2206663.jpg
120481;Blocco da disegno Canson per olio e acrilico bianco 290 g/m² A4 - 10 fogli C400110380;Blocco collato sul lato corto con carta di colore bianco naturale con effetto tela da 290 g/m2. Elevata assorbenza e resistenza. Per tecniche pure a olio e acrilico. Formato A4. Blocco da 10 fogli;;Disegno e didattica;7;4.33;55.0;6.71;https://asset.pbs-holding.com/asset/S/627/2206627.jpg;https://asset.pbs-holding.com/asset/L/627/2206627.jpg;https://asset.pbs-holding.com/asset/XL/627/2206627.jpg
120483;Album da disegno Giotto Disegno 4 200 g - 24x33 cm liscio 24 fogli 583500;Carta liscia ad alta grammatura per disegno scolastico. Perfetta per disegni a matita e a pennarello. Cancellature pulite e precise. Grazie al comodo formato confezione richiudibile è possibile conservare i disegni e mantenere gli angoli dei fogli sempre perfetti.;;Disegno e didattica;4;3.21;55.0;4.98;https://asset.pbs-holding.com/asset/S/653/2206653.jpg;https://asset.pbs-holding.com/asset/L/653/2206653.jpg;https://asset.pbs-holding.com/asset/XL/653/2206653.jpg
120484;Album da disegno Giotto Disegno 4 200 g - 33x48 cm liscio 24 fogli 583700;Carta liscia ad alta grammatura per disegno scolastico. Perfetta per disegni a matita e a pennarello. Cancellature pulite e precise. Grazie al comodo formato confezione richiudibile è possibile conservare i disegni e mantenere gli angoli dei fogli sempre perfetti.;;Disegno e didattica;7;6.15;55.0;9.53;https://asset.pbs-holding.com/asset/S/747/2206747.jpg;https://asset.pbs-holding.com/asset/L/747/2206747.jpg;https://asset.pbs-holding.com/asset/XL/747/2206747.jpg
120485;Album da disegno Giotto Disegno 2 125 g - 24x33 cm ruvido 20 fogli 583000;Carta ad alta grammatura per disegno scolastico. Perfetta per disegni a matita e a pennarello. Cancellature pulite e precise. Grazie al comodo formato confezione richiudibile è possibile conservare i disegni e mantenere gli angoli dei fogli sempre perfetti.;;Disegno e didattica;48;1.51;55.0;2.34;https://asset.pbs-holding.com/asset/S/674/2206674.jpg;https://asset.pbs-holding.com/asset/L/674/2206674.jpg;https://asset.pbs-holding.com/asset/XL/674/2206674.jpg
120490;Matite colorate Giotto Stilnovo assortiti Astuccio da 18 - F278200;Pastello a sezione esagonale 6,8 mm, verniciato nel colore della mina con spigoli argentati. Lunghezza 18 cm, mina 3,3 mm di ottima qualità e resa. Facile da temperare, con spazio per scrivere il nome direttamente sul pastello. In astuccio da 18 pezzi colori assortiti.;;Disegno e didattica;245;4.98;55.0;7.72;https://asset.pbs-holding.com/asset/S/680/2206680.jpg;https://asset.pbs-holding.com/asset/L/680/2206680.jpg;https://asset.pbs-holding.com/asset/XL/680/2206680.jpg
120491;Matite colorate GIOTTO Supermina assortiti conf. 18 pezzi + 2 matite Lyra Temagraph HB - F23630000;Pastello a sezione esagonale Premium 7,6 mm, verniciato nel colore della mina con spigoli dorati. Lunghezza 18 cm, mina 3,8 mm di ottima qualità e resa, ricca di pigmenti. Facile da temperare, con spazio per scrivere il nome direttamente sul pastello. In astuccio da 18 pz colori assortiti + 2 matite Lyra Temagraph HB, ideale per ricaricare gli astucci scolastici.;;Disegno e didattica;380;7.58;55.0;11.75;https://asset.pbs-holding.com/asset/S/610/2206610.jpg;https://asset.pbs-holding.com/asset/L/610/2206610.jpg;https://asset.pbs-holding.com/asset/XL/610/2206610.jpg
120493;Calcolatrice scientifica Sharp EL-501T con 146 funzioni e ampio display 10+2 cifre bianca - EL501TBWH;Calcolatrice scientifica 146 funzioni, 10+2 cifre, blister, bianca. Dimensioni 127x73x13 mm. Peso 68 g. Funzioni 1/x, x², radice quadrata, %, Pi greco, numeri complessi. Statistiche di una variabile, media, deviazione standard, combinazione, variazione, fattoriale, numeri casuali. Unità angolari DEG/RAD/GRAD, funzioni trigonometriche, funzioni iperboliche, conversioni sessagesimali e decimali, conversioni di coordinate rettangolari e polari. Calcoli nei sistemi DEC, BIN, OCT, HEX, PEN. Batteria LR54 (× 1).;;Macchine per ufficio;35;7.12;20.0;8.54;https://asset.pbs-holding.com/asset/S/468/2211468.jpg;https://asset.pbs-holding.com/asset/L/468/2211468.jpg;https://asset.pbs-holding.com/asset/XL/468/2211468.jpg
120494;Calcolatrice scrivente mobile 12 cifre Sharp EL-1611V 2 colori di stampa doppia alimentazione grigia - SH-EL1611V;Calcolatrice scrivente mobile, con ampio display LCD a 12 cifre grandi e cifre più grandi, velocità di stampa 2 linee al secondo, colori di stampa: nero, rosso, impostazione decimale (f-3-2-1-0-a), arrotondamento, 4 tasti memoria, doppia chiave zero (00), calcolo delle imposte (tax +/?). Alimentazione a batteria (AA × 4) o adattatore opzionale, acquistabile separatamente al codice 126564. Compatibile con rotoli standard da 58 x 80 mm. Dimensioni 191 × 99 × 42 mm, peso 320 g.;;Macchine per ufficio;25;21.81;20.0;26.17;https://asset.pbs-holding.com/asset/S/644/1815644.jpg;https://asset.pbs-holding.com/asset/L/644/1815644.jpg;https://asset.pbs-holding.com/asset/XL/644/1815644.jpg
120495;Gruppo di continuità (UPS) PAXXON 800VA Trust con batteria integrata - 2 prese nero - 23503;"Affidabile UPS da 800 VA con batteria integrata, eroga temporaneamente l?energia della batteria durante le interruzioni di corrente; impedisce di perdere dati e danneggiare l?hardware. Composto da 2 prese di corrente a parete con batteria e protezione da sovratensione, da collegare al computer, a periferiche di computer, ad apparecchiature di rete, a TV a schermo piatto, a prodotti domotici o sistemi di allarme. Prese protette da sovratensione per impedire danni provocati da sovratensioni, picchi e fluttuazioni. Funzione AVR per garantire una stabile tensione di uscita a 230 V. Allarmi chiari e avvertibili quando la corrente si interrompe, in modo da concedere il tempo di salvare i file e spegnere il computer. Protezione integrata da carico eccessivo, scarica e sovraccarico.";;Informatica;5;48.69;15.0;55.99;https://asset.pbs-holding.com/asset/S/482/2208482.jpg;https://asset.pbs-holding.com/asset/L/482/2208482.jpg;https://asset.pbs-holding.com/asset/XL/482/2208482.jpg
120496;Gruppo di continuità Oxxtron 1000VA Trust con batteria integrata - 2 prese nero - 21199;"UPS compatto da 1000 VA con batteria integrata e 2 prese a parete. Eroga temporaneamente l'energia della batteria durante le interruzioni di corrente; evita la perdita di dati e danni all?hardware. Ideale per l?uso in casa e in piccoli uffici, composto da 2 prese di corrente a parete (Schuko) per collegare il computer, le relative periferiche, le apparecchiature di rete, una tv a schermo piatto, prodotti domotici o sistemi di allarme. 
 Le prese protette da sovratensione impediscono danni dovuti a colpi di corrente, picchi e fluttuazioni. La funzione AVR garantisce una stabile tensione di uscita a 230 V. Chiari indicatori ottici e acustici per gli allarmi, protezione da sovraccarico e cortocircuito. Robusta struttura esterna in metallo.";;Informatica;3;68.19;15.0;78.42;https://asset.pbs-holding.com/asset/S/510/2208510.jpg;https://asset.pbs-holding.com/asset/L/510/2208510.jpg;https://asset.pbs-holding.com/asset/XL/510/2208510.jpg
120497;Gruppo di continuità (UPS) MAXXON POWERSTRIP 800VA Trust 6 prese a parete - nero - 23326;"UPS da 800 VA con batteria integrata, eroga temporaneamente l?energia della batteria durante le interruzioni di corrente; impedisce di perdere dati e danneggiare l?hardware. 3 prese a parete batteria e protette da sovratensione e 3 protette da sovratensione, per collegare computer, periferiche di computer, apparecchiature di rete, TV a schermo piatto, prodotti di domotica e sistemi di allarme. Prese protette da sovratensione per impedire danni provocati da sovratensioni, picchi e fluttuazioni. Funzione AVR per garantire una stabile tensione di uscita a 230 V. Chiari indicatori ottici e acustici per gli allarmi, protezione da sovraccarico e cortocircuito. Supporto per un semplice montaggio a parete.";;Informatica;5;54.59;15.0;62.78;https://asset.pbs-holding.com/asset/S/491/2208491.jpg;https://asset.pbs-holding.com/asset/L/491/2208491.jpg;https://asset.pbs-holding.com/asset/XL/491/2208491.jpg
120505;Cuffie on-ear Trust HS-201 USB 2.0 nero - cavo 1,8 m 25373;"Dimensioni compatti per un?estetica sottile durante le videochiamate, design confortevole con morbidi padiglioni in similpelle. Archetto regolabile che consente a chiunque di indossare queste cuffie con facilità, nitida qualità dell'audio e del vocale digitale attraverso l?USB. Microfono regolabile sistemabile in più posizioni; il cavo di 1,8 metri garantisce grande libertà di movimento durante le chiamate. Possibilità di regolazione del volume e attivazione/esclusione dell?audio del microfono. Adatte per tutte le applicazioni di (video) chat.";;Informatica;79;11.89;15.0;13.67;https://asset.pbs-holding.com/asset/S/486/2208486.jpg;https://asset.pbs-holding.com/asset/L/486/2208486.jpg;https://asset.pbs-holding.com/asset/XL/486/2208486.jpg
120508;Mouse con filo Trust Voca Comfort 800-2400 dpi USB 2.0 nero - cavo 160 cm 23650;Mouse a filo dalla forma confortevole, per lavorare in pieno agio, velocità regolabile tra 800/1200/1600/2400 DPI. Semplice configurazione Plug&Go: è sufficiente inserire la spina del connettore USB 2.0 per utilizzarlo subito. Forma confortevole per impugnare in modo rilassato, 2 pollici azionabili con il pollice: browser avanti e indietro. Lunghezza cavo: 160 cm.;;Informatica;18;7.99;15.0;9.19;https://asset.pbs-holding.com/asset/S/506/2208506.jpg;https://asset.pbs-holding.com/asset/L/506/2208506.jpg;https://asset.pbs-holding.com/asset/XL/506/2208506.jpg
120513;Hub Mini USB 2.0 a 4 porte in alluminio Trust grigio 23786;"Aggiungi 4 porte USB 2.0 standard, per trasferire dati o collegare dispositivi. Funziona su ogni PC o laptop dotato di porta USB-A; date le ridotte dimensioni  ridotte e la leggerezza, è l?ideale in viaggio. Design robusto e raffinato con alloggiamento in alluminio, supporta USB 2.0 (fino a 480 Mbps).";;Informatica;26;6.69;15.0;7.69;https://asset.pbs-holding.com/asset/S/475/2208475.jpg;https://asset.pbs-holding.com/asset/L/475/2208475.jpg;https://asset.pbs-holding.com/asset/XL/475/2208475.jpg
120514;Supporto per Notebook Trust Cyclone Cooling con 2 ventole di raffreddamento nero - 17866;Supporto per notebook dotato di due silenziose ventole di raffreddamento incorporate, per una confortevole digitazione all'inclinazione desiderata e una protezione dal surriscaldamento. Posizionamento impostabile su 8 livelli per sollevare, abbassare o inclinare lo schermo e la tastiera del notebook per un migliore comfort operativo. Migliora l'efficienza di raffreddamento del notebook e protegge i mobili e le gambe dall'esposizione alle alte temperature dovute al suo utilizzo.  Adatto a qualsiasi notebook, netbook o MacBook dotato di schermo fino a 16?. Ventole alimentate tramite USB: non è necessario alcun collegamento alla presa a muro. Gommini protettivi per eliminare qualsiasi sdrucciolamento o pericolo di graffiature. Cavo e spinotto USB riponibili all'interno del supporto in caso di mancato utilizzo.;;Informatica;8;13.19;15.0;15.17;https://asset.pbs-holding.com/asset/S/476/2208476.jpg;https://asset.pbs-holding.com/asset/L/476/2208476.jpg;https://asset.pbs-holding.com/asset/XL/476/2208476.jpg
120515;Tastiera con cavo Trust TK-150 Silent cavo 1,8 m USB A 2.0 - design resistente ai liquidi nero - 23981;Tastiera integrata per il massimo grado di efficienza e produttività, Digitazione silenziosa, per evitare di disturbare familiari o colleghi. Design resistente agli sversamenti, per preservare il prodotto dai liquidi. La lunghezza del cavo di 1,8 metri consente di collocare la tastiera in qualsiasi punto della scrivania.;;Informatica;56;6.49;15.0;7.46;https://asset.pbs-holding.com/asset/S/477/2208477.jpg;https://asset.pbs-holding.com/asset/L/477/2208477.jpg;https://asset.pbs-holding.com/asset/XL/477/2208477.jpg
120524;Mouse verticale ergonomico wireless Trust VOXX ricaricabile - ricevitore USB A 2.0 con display - nero 23731;"Un mouse wireless ricaricabile con display digitale e design ergonomico verticale, per offrire il comfort ottimale. Il design ergonomico verticale riduce la tensione al braccio e al polso. Il display LED indica lo stato della batteria e della connessione, la modalità wireless e l?impostazione DPI. Ottimizza il tuo flusso di lavoro riassegnando le funzioni dei pulsanti tramite il menu su display LED. Utilizzabile via USB o Bluetooth su PC, laptop, tablet o smartphone. Attento all?ambiente: non richiede batterie, grazie alla batteria ricaricabile integrata; 9 pulsanti, tra cui pulsanti laterali azionabili con il pollice e facilmente accessibili (avanti e indietro) e pulsanti superiori con una presa ancora più salda. Perfetto controllo del cursore, con velocità regolabile (1200-1600-2000-2400 DPI). Interruttore di accensione/spegnimento per il risparmio energetico.";;Informatica;10;23.99;15.0;27.59;https://asset.pbs-holding.com/asset/S/490/2208490.jpg;https://asset.pbs-holding.com/asset/L/490/2208490.jpg;https://asset.pbs-holding.com/asset/XL/490/2208490.jpg
120525;Mouse ultrasottile wireless ricaricabile Trust Puck h. 2,7 cm - ricevitore USB A 2.0 nero - 24059;Mouse wireless ricaricabile con forma minimalista arrotondata e pulsanti silenziosi. Design ultra-sottile: è alto solo 27 mm e quindi si infila facilmente in borsa. I pulsanti silenziosi riducono del 90% il fastidioso rumore della digitazione sui tasti. Ecocompatibile, grazie alla batteria ricaricabile. Collegalo tramite Bluetooth o il microricevitore USB in dotazione, facilmente riponibile. Grazie al design ambidestro, si può utilizzare con la mano destra e sinistra. Regola la velocità con il pulsante DPI (800, 1200, 1600 DPI).;;Informatica;14;8.29;15.0;9.53;https://asset.pbs-holding.com/asset/S/478/2208478.jpg;https://asset.pbs-holding.com/asset/L/478/2208478.jpg;https://asset.pbs-holding.com/asset/XL/478/2208478.jpg
120537;Blister da 5 batterie al litio a bottone Media Range CR1620 3V - MRBAT130;Le batterie al litio Mediarange sono perfette per dispositivi con elevato consumo energetico e uso continuo. La tecnologia al litio all'avanguardia offre la massima qualità e fornisce ai vostri dispositivi una potenza continua. Tipo: Lithium Coin Cell. Dimensioni: CR1620. Diametro 16 mm, Altezza 2 mm. Tensione: 3V. Capacità: 65mAh. 0% cadmio e mercurio;;Servizi generali;57;1.14;45.0;1.65;https://asset.pbs-holding.com/asset/S/746/2206746.jpg;https://asset.pbs-holding.com/asset/L/746/2206746.jpg;https://asset.pbs-holding.com/asset/XL/746/2206746.jpg
120541;Chiavetta USB 3.0 Media Range con spina USB Type-C? - 16 GB - argento MR935;"Le unità flash MediaRange offrono qualità e affidabilità. Le chiavette USB sono perfette per archiviare e scambiare dati rapidamente. La connessione USB ti consente di accedere ai tuoi dati in modo sicuro e conveniente, sempre e ovunque. Con il connettore USB Type-C aggiuntivo, le unità combinate possono essere utilizzate come estensione di archiviazione esterna per il tuo dispositivo mobile o per trasferire file tra i tuoi dispositivi e un computer. Sono facili da trasportare assicurando che i tuoi dati siano sempre prontamente disponibili. L'elegante custodia in alluminio è molto robusta e viene fornita con cappucci protettivi per proteggere entrambe le spine dalla polvere e dallo sporco mentre sei in viaggio. 
Capacità: 16 GB. Interfaccia: USB 3.0 e spina USB Type-C. Velocità di lettura: fino a 60 MB / s. Velocità di scrittura: fino a 15 MB / s. Espansione memoria esterna per smartphone e tablet con porta USB Type-C. Trasferimento dati rapido e semplice tra dispositivi mobili o tra un computer e uno smartphone o un tablet. Può essere utilizzata anche come una normale chiavetta USB. Colore Argento. Alloggiamento in alluminio compatto e di alta qualità con cappucci protettivi. Lunga durata d'archivio. Adatto per dispositivi mobili con porta USB Type-C. Eccellente compatibilità con tutti i sistemi operativi attuali. Dimensioni: 69,5x17,1x8,2 mm. Peso netto circa 11 g.";;Informatica;41;6.4;15.0;7.36;https://asset.pbs-holding.com/asset/S/409/2088409.jpg;https://asset.pbs-holding.com/asset/L/409/2088409.jpg;https://asset.pbs-holding.com/asset/XL/409/2088409.jpg
120542;Chiavetta USB 3.0 Media Range con spina USB Type-C? - 32 GB - argento MR936;"Le unità flash MediaRange offrono qualità e affidabilità. Le chiavette USB sono perfette per archiviare e scambiare dati rapidamente. La connessione USB ti consente di accedere ai tuoi dati in modo sicuro e conveniente, sempre e ovunque. Con il connettore USB Type-C aggiuntivo, le unità combinate possono essere utilizzate come estensione di archiviazione esterna per il tuo dispositivo mobile o per trasferire file tra i tuoi dispositivi e un computer. Sono facili da trasportare assicurando che i tuoi dati siano sempre prontamente disponibili. L'elegante custodia in alluminio è molto robusta e viene fornita con cappucci protettivi per proteggere entrambe le spine dalla polvere e dallo sporco mentre sei in viaggio. 
Capacità: 32 GB. Interfaccia: USB 3.0 e spina USB Type-C. Velocità di lettura: fino a 60 MB / s. Velocità di scrittura: fino a 15 MB / s. Espansione memoria esterna per smartphone e tablet con porta USB Type-C. Trasferimento dati rapido e semplice tra dispositivi mobili o tra un computer e uno smartphone o un tablet. Può essere utilizzata anche come una normale chiavetta USB. Colore Argento. Alloggiamento in alluminio compatto e di alta qualità con cappucci protettivi. Lunga durata d'archivio. Adatto per dispositivi mobili con porta USB Type-C. Eccellente compatibilità con tutti i sistemi operativi attuali. Dimensioni: 69,5x17,1x8,2 mm. Peso netto circa 11 g.";;Informatica;34;8.11;15.0;9.33;https://asset.pbs-holding.com/asset/S/413/2088413.jpg;https://asset.pbs-holding.com/asset/L/413/2088413.jpg;https://asset.pbs-holding.com/asset/XL/413/2088413.jpg
